date,clicks,bookings,total,booking_rate,bookings_mad_z,bookings_is_anomaly,total_mad_z,total_is_anomaly
2013-02-16,24851,2182,27033,0.08071616172825806,-1.6911682229367377,False,-0.6381213952110647,False
2013-02-17,29408,2361,31769,0.07431773112153357,-1.2489197029868824,False,0.2720255488394104,False
2013-02-18,32574,3060,35634,0.08587304259976428,0.47807312072791636,False,0.9528329339879598,False
2013-02-19,30830,3110,33940,0.09163229228049499,0.5923841296034299,False,0.5981492390944757,False
2013-02-20,30829,3110,33939,0.09163499219187365,0.5923841296034299,False,0.5091480696037636,False
2013-02-21,29063,2910,31973,0.0910142933099803,0.10582632294763532,False,-0.282348537694673,False
2013-02-22,25757,2664,28421,0.0937335069139017,-0.6556366444686832,False,-1.6712230597546984,False
2013-02-23,25192,2125,27317,0.07779038693853645,-1.9863722456722814,False,-1.8675813305622846,False
2013-02-24,30674,2561,33235,0.0770573190913194,-0.9256762271626492,False,-0.022440036739756704,False
2013-02-25,31315,3125,34440,0.09073751451800233,0.4464167876066915,False,0.24771499247175013,False
2013-02-26,32272,3232,35504,0.09103199639477241,0.7177273466225308,False,0.5786236578702965,False
2013-02-27,31296,3218,34514,0.09323752680071855,0.672666167701636,False,0.30512885858094124,False
2013-02-28,28945,3064,32009,0.09572307788434503,0.1977059598823264,False,-0.681486807247762,False
2013-03-01,26036,2771,28807,0.09619189780261742,-0.6702714249669114,False,-1.8302737284414097,False
2013-03-02,25064,2381,27445,0.08675532883949717,-1.6105802585535858,False,-2.265594919515122,False
2013-03-03,32777,2751,35528,0.07743188471065075,-0.7184923907918691,False,0.5676693698699993,False
2013-03-04,32926,3371,36297,0.09287268920296443,0.7763575497818183,False,0.8372203086968157,False
2013-03-05,33388,3362,36750,0.09148299319727891,0.7498360185780916,False,0.9960064924270471,False
2013-03-06,34323,3491,37814,0.09232030464907177,1.0608612481490685,False,1.332603344447119,False
2013-03-07,30840,3038,33878,0.08967471515437747,-0.03065867088529978,False,-0.01670013178511762,False
2013-03-08,27110,2926,30036,0.09741643361299773,-0.29479491235865174,False,-1.2625623903952516,False
2013-03-09,26568,2298,28866,0.07960922885055081,-1.7758445520485182,False,-1.6419634426008363,False
2013-03-10,31391,2590,33981,0.07621906359436155,-1.0872036367787077,False,0.01670013178511762,False
2013-03-11,33985,3261,37246,0.08755302582827686,0.4952554527625349,False,1.0754560595212153,False
2013-03-12,32147,3327,35474,0.09378699892879291,0.7983046226672289,False,0.5008418163517314,False
2013-03-13,31783,3270,35053,0.09328730779105926,0.678710093986279,False,0.4004788884392284,False
2013-03-14,29964,3116,33080,0.09419588875453447,0.30740865713410503,False,-0.22147941765505505,False
2013-03-15,26869,2810,29679,0.09467973988341925,-0.411083733657764,False,-1.249827704946649,False
2013-03-16,25225,2270,27495,0.08256046553918894,-1.666871946463029,False,-1.9181978586203714,False
2013-03-17,30488,2687,33175,0.08099472494348153,-0.6885670883700198,False,-0.17994581060446369,False
2013-03-18,32501,3203,35704,0.08970983643289267,0.5219971964644954,False,0.6056827798561814,False
2013-03-19,32454,3198,35652,0.08970043756311007,0.5680609494139766,False,0.6285862159550483,False
2013-03-20,32608,3292,35900,0.0916991643454039,0.8135677505400171,False,0.7044817279106724,False
2013-03-21,29726,2793,32519,0.08588824994618531,-0.4897077150120488,False,-0.33020668306499373,False
2013-03-22,25787,2779,28566,0.09728348386193376,-0.5262725577329485,False,-1.4507365904259526,False
2013-03-23,25174,2314,27488,0.08418218859138533,-1.7407476909628294,False,-1.7806372432008026,False
2013-03-24,31115,2643,33758,0.07829255287635524,-0.8814738870216878,False,0.13817267599985605,False
2013-03-25,32038,2939,34977,0.08402664608171084,-0.1083886409226668,False,0.5660030216206727,False
2013-03-26,30228,3210,33438,0.09599856450744662,0.5384195801734908,False,0.095022405089602,False
2013-03-27,30678,3090,33768,0.09150675195451315,0.2851611512072864,False,0.1688038806075058,False
2013-03-28,27289,3022,30311,0.099699778958134,0.11873326200754486,False,-0.6446774324478937,False
2013-03-29,24328,2539,26867,0.09450254959615886,-1.1358338558312122,False,-1.3880077934898019,False
2013-03-30,21707,1973,23680,0.08331925675675676,-2.7551838870666434,False,-2.117490121631622,False
2013-03-31,25382,2316,27698,0.08361614557007727,-1.7738463239681401,False,-1.1977976225811566,False
2013-04-01,31225,3171,34396,0.09219095243632981,0.6723449776330853,False,0.41040533867533224,False
2013-04-02,34313,3459,37772,0.09157577041194535,1.4963252055408667,False,1.223776990087933,False
2013-04-03,33188,3377,36565,0.09235607821687405,1.0855854924422572,False,0.9475030114035348,False
2013-04-04,29562,3125,32687,0.095603756845229,0.4516519168860106,False,0.05740113370860944,False
2013-04-05,26036,2801,28837,0.09713215660436245,-0.3990786778834062,False,-0.6754236650913623,False
2013-04-06,24033,2163,26196,0.0825698579935868,-1.9084887921921236,False,-1.2551421894677965,False
2013-04-07,28945,2551,31496,0.08099441198882398,-0.9886209022908268,False,-0.09175401105238526,False
2013-04-08,32105,3372,35477,0.09504749556050399,0.9837338152655035,False,0.7821041659800207,False
2013-04-09,32277,3246,35523,0.09137741744785069,0.4977131501285952,False,0.7723446183710739,False
2013-04-10,31462,3186,34648,0.09195335950126991,0.4650934722131905,False,0.6930557070087899,False
2013-04-11,28279,2933,31212,0.09397026784570037,-0.06734385118019047,False,-0.04226601887733087,False
2013-04-12,25458,2725,28183,0.09668949366639464,-0.30388015952065783,False,-0.6904876451023192,False
2013-04-13,23031,2074,25105,0.08261302529376618,-1.681491784155381,False,-1.349195524112063,False
2013-04-14,28250,2545,30795,0.0826432862477675,-0.6902744745969523,False,-0.13150617012718896,False
2013-04-15,29286,3046,32332,0.0942100705183719,0.36407769544290475,False,0.20249539520532392,False
2013-04-16,30677,3202,33879,0.09451282505386818,0.6755173816371379,False,0.5420730389805393,False
2013-04-17,31187,3291,34478,0.09545217239979117,0.8796790560412381,False,0.6877710045539361,False
2013-04-18,28326,2997,31323,0.0956804903744852,0.2797219203180529,False,-0.019388037117130677,False
2013-04-19,24037,2632,26669,0.09869136450560576,-0.543653087069764,False,-1.0307039154118545,False
2013-04-20,23777,2189,25966,0.08430254948779173,-1.4394748189765714,False,-1.188273743080558,False
2013-04-21,30087,2560,32647,0.07841455570190217,-0.6587070443562381,False,0.3091999676656852,False
2013-04-22,32866,3329,36195,0.09197402956209422,0.9596498793177142,False,1.1360493194008883,False
2013-04-23,27624,2813,30437,0.09242040937017446,-0.1353493162829288,False,-0.1545439490434867,False
2013-04-24,29685,3121,32806,0.09513503627385235,0.5219148466464761,False,0.376441714892728,False
2013-04-25,27063,2543,29606,0.08589475106397351,-0.6896419849024831,False,-0.3596574433751229,False
2013-04-26,24177,2646,26823,0.09864668381612796,-0.5412644669386155,False,-1.0310731967590667,False
2013-04-27,21871,2029,23900,0.08489539748953975,-1.9414466787103235,False,-1.7224764897452451,False
2013-04-28,26328,2205,28533,0.07727894017453475,-1.5736376200956659,False,-0.6265916261102931,False
2013-04-29,30759,3373,34132,0.09882221961795383,0.8659355458090858,False,0.6977898441016853,False
2013-04-30,30688,3195,33883,0.09429507422601305,0.48514206372064667,False,0.6053998642008087,False
2013-05-01,32050,3243,35293,0.09188790978380983,0.5937602052535278,False,0.9214360761679099,False
2013-05-02,27995,3046,31041,0.09812828194967946,0.18333648442915948,False,-0.030656200205076936,False
2013-05-03,19069,2305,21374,0.10784130251707683,-1.4114825931904038,False,-2.136150120672914,False
2013-05-04,21752,2150,23902,0.08995063174629737,-1.7344048100826734,False,-1.586512715577634,False
2013-05-05,26930,2521,29451,0.08559980985365523,-0.961474858682467,False,-0.3800499145991098,False
2013-05-06,31370,3242,34612,0.09366693632266267,0.46988013982329246,False,0.7496636759369169,False
2013-05-07,31954,3517,35471,0.09915141946942573,1.1135608059930198,False,0.9364273353423146,False
2013-05-08,30696,3379,34075,0.09916360968451944,0.6614697023438424,False,0.5631154088973667,False
2013-05-09,28280,3077,31357,0.098128009694805,0.029162083045710534,False,0.007159113444027546,False
2013-05-10,25337,2919,28256,0.1033054926387316,-0.2728599949621428,False,-0.683286241707829,False
2013-05-11,23727,2227,25954,0.08580565616090005,-1.5979064266379521,False,-1.1541513602264408,False
2013-05-12,28177,2568,30745,0.08352577654903236,-0.9449572457109999,False,-0.17417100278827016,False
2013-05-13,32866,3611,36477,0.0989938865586534,1.0521864367136666,False,0.969831966303461,False
2013-05-14,30921,3337,34258,0.09740790472298441,0.6456947664611741,False,0.5288818314346198,False
2013-05-15,31363,3488,34851,0.10008321138561303,0.8733347800099294,False,0.6467202406176855,False
2013-05-16,28698,3138,31836,0.09856765925367508,0.18256150768569146,False,0.048988790566988495,False
2013-05-17,24879,2773,27652,0.10028207724576885,-0.5664340833058751,False,-0.850400404101272,False
2013-05-18,22696,2122,24818,0.08550245789346442,-2.0777416498819257,False,-1.4300840469691025,False
2013-05-19,28661,2626,31287,0.08393262377345223,-0.9613431514379058,False,-0.10687533641441122,False
2013-05-20,32799,3333,36132,0.09224510129525075,0.604715853323844,False,0.8574572444960992,False
2013-05-21,32268,3297,35565,0.09270350063264446,0.4677521872595554,False,0.7629390757789711,False
2013-05-22,31648,3447,35095,0.09821911953269696,0.7637978753985145,False,0.6640200783676287,False
2013-05-23,28999,3045,32044,0.09502558981400575,-0.026872141811816543,False,0.02127279423368185,False
2013-05-24,25020,2804,27824,0.10077630822311673,-0.458617886921669,False,-0.8940709961098401,False
2013-05-25,21167,1997,23164,0.08621136245898808,-1.9061305925181866,False,-1.9007180119613485,False
2013-05-26,24314,2146,26460,0.08110355253212397,-1.639200650520809,False,-1.2070222343703172,False
2013-05-27,30337,2940,33277,0.08834931033446525,-0.2167686106153201,False,0.09797190062761685,False
2013-05-28,32360,3427,35787,0.09576103054181687,0.6556802602083236,False,0.6262414399945734,False
2013-05-29,30865,3302,34167,0.09664295958088213,0.4317457451098524,False,0.2852865978533505,False
2013-05-30,28708,3075,31783,0.09674983481735519,0.028399610925330325,False,-0.22631555211538315,False
2013-05-31,24914,2840,27754,0.10232759241911075,-0.4483081438927144,False,-1.2291674031273994,False
2013-06-01,22308,2154,24462,0.08805494235957811,-1.8398890792339002,False,-1.953553205328509,False
2013-06-02,29683,2663,32346,0.08232857231187782,-0.8073603677343907,False,-0.2187240241154019,False
2013-06-03,32690,3527,36217,0.09738520584256012,0.945301335085995,False,0.6330674219114801,False
2013-06-04,34283,3619,37902,0.09548308796369585,0.9996436753995753,False,1.0038420503163616,False
2013-06-05,33886,3650,37536,0.09723998294970163,1.0551794351439963,False,0.9233058402296039,False
2013-06-06,30092,3311,33403,0.09912283327844805,0.5071359093808986,False,0.01370849837794193,False
2013-06-07,27762,3047,30809,0.09889967217371547,-0.13489815189531904,False,-0.6424498644583103,False
2013-06-08,25064,2233,27297,0.08180386123017182,-1.786132672839525,False,-1.406644250225486,False
2013-06-09,31460,2711,34171,0.0793362793011618,-0.8164888141032468,False,0.08910523945662255,False
2013-06-10,35254,3534,38788,0.09111065277921007,0.8530025995786715,False,1.1438352909949752,False
2013-06-11,33234,3391,36625,0.09258703071672356,0.3075493701913758,False,0.5399625194422683,False
2013-06-12,33044,3523,36567,0.0963436978696639,0.5275938184002668,False,0.4928403876057974,False
2013-06-13,30818,3302,34120,0.09677608440797186,0.22674182496466314,False,-0.005185652933339317,False
2013-06-14,27125,2982,30107,0.09904673331783306,-0.33790707767107386,False,-0.8911188687801131,False
2013-06-15,24119,2183,26302,0.082997490685119,-1.7477648064396796,False,-1.6648996300097643,False
2013-06-16,29122,2560,31682,0.08080297960987311,-1.082537818021952,False,-0.5708285405444495,False
2013-06-17,35618,3592,39210,0.09160928334608519,0.7341336354771263,False,0.9600575489527418,False
2013-06-18,35429,3411,38840,0.08782183316168898,0.48141714613280645,False,0.8581648642393935,False
2013-06-19,34417,3296,37713,0.0873969188343542,0.24830989642639492,False,0.6358822161130325,False
2013-06-20,31655,3152,34807,0.09055649725629902,-0.0490331405874786,False,0.06466814246281971,False
2013-06-21,27661,2807,30468,0.0921294472889589,-0.5929032220793511,False,-0.7930776646992878,False
2013-06-22,25455,2312,27767,0.08326430655094176,-1.5476294360943064,False,-1.3181935994190066,False
2013-06-23,30668,2666,33334,0.07997840043199136,-0.8300645109110916,False,-0.22649711504447376,False
2013-06-24,34431,3442,37873,0.09088268687455443,0.7429026697165203,False,0.6686077175273881,False
2013-06-25,34625,3561,38186,0.09325407217304771,1.1072367328009702,False,0.729987455197449,False
2013-06-26,33125,3195,36320,0.08796806167400881,0.26755733031519713,False,0.349213440693941,False
2013-06-27,31998,2997,34995,0.0856408058294042,-0.15805231229526184,False,0.09326616940795066,False
2013-06-28,28472,2999,31471,0.09529408026437038,-0.1499986912865861,False,-0.6018870387004154,False
2013-06-29,25249,2179,27428,0.07944436342423801,-1.8070312138216245,False,-1.3326642727394,False
2013-06-30,29452,2611,32063,0.0814334279387456,-0.9372401448846419,False,-0.5061021284670705,False
2013-07-01,35048,3302,38350,0.08610169491525424,0.45402288436409616,False,0.6150621004520529,False
2013-07-02,35629,3574,39203,0.09116649236027854,1.001669112954048,False,0.7671780678877157,False
2013-07-03,32491,3299,35790,0.0921765856384465,0.44798266860758934,False,0.1642013514546979,False
2013-07-04,28263,2673,30936,0.08640418929402638,-0.8124090192501676,False,-0.7323491096939002,False
2013-07-05,26797,2817,29614,0.09512392787195245,-0.4932842867813905,False,-1.0515166409804222,False
2013-07-06,24795,2177,26972,0.08071333234465372,-1.9258221236995918,False,-1.5993970071799206,False
2013-07-07,29542,2609,32151,0.08114833131162327,-1.0560310547626095,False,-0.6056025140563682,False
2013-07-08,36054,3393,39447,0.08601414556240018,0.5224786629378402,False,0.7944215488572131,False
2013-07-09,37101,3437,40538,0.08478464650451428,0.66734456561091,False,0.9661836551850673,False
2013-07-10,35795,3547,39342,0.09015810075746022,0.9092157426033322,False,0.7332804026641685,False
2013-07-11,32485,3148,35633,0.08834507338702888,0.03188301878536473,False,0.05924396809628722,False
2013-07-12,28779,3005,31784,0.09454442486785804,-0.32762550338064444,False,-0.6982065197114586,False
2013-07-13,25505,2351,27856,0.08439833429063756,-1.6716545674682282,False,-1.34258824161218,False
2013-07-14,29530,2515,32045,0.07848338274301764,-1.330245664523285,False,-0.6187655718421128,False
2013-07-15,36597,3539,40136,0.08817520430536177,0.8014782172792875,False,0.776264823094301,False
2013-07-16,35493,3438,38931,0.08831008707713647,0.5912202953436823,False,0.5543470929448266,False
2013-07-17,33802,3325,37127,0.08955746491771487,0.35598123416820304,False,0.2501517604208823,False
2013-07-18,32500,3119,35619,0.08756562508773408,-0.06852591170299226,False,-0.004096182340503584,False
2013-07-19,29950,3160,33110,0.09543944427665357,-0.04892139767808638,False,-0.48343311173739234,False
2013-07-20,25705,2298,28003,0.0820626361461272,-1.9048118670403846,False,-1.3700499878543702,False
2013-07-21,30496,2596,33092,0.07844796325395866,-1.284446909250183,False,-0.4983634981136826,False
2013-07-22,38003,3523,41526,0.08483841448730915,0.6453460970300756,False,0.9462825727200685,False
2013-07-23,36566,3551,40117,0.08851609043547623,0.7036354219231148,False,0.7049372663642759,False
2013-07-24,33776,3481,37257,0.09343210671820061,0.557912109690517,False,0.21505254232058035,False
2013-07-25,32447,3207,35654,0.08994783194031525,-0.01358035086194487,False,-0.06315116231122642,False
2013-07-26,27026,2731,29757,0.09177672480424774,-1.2244949693853624,False,-1.1348127569854771,False
2013-07-27,26465,2347,28812,0.08145911425794808,-2.093637424549834,False,-1.4120262983932392,False
2013-07-28,33428,2921,36349,0.08035984483754711,-0.7944505254237748,False,0.06824941076453865,False
2013-07-29,37398,3376,40774,0.0827978613822534,0.23539274827371107,False,0.8793900149165553,False
2013-07-30,36605,3634,40239,0.09031039538755933,0.8567215962474648,False,0.8360232813987779,False
2013-07-31,36318,3717,40035,0.09284376170850506,1.0835681876068046,False,0.8190136158196273,False
2013-08-01,32929,3503,36432,0.09615173473869126,0.5283916780015204,False,0.13178129085581705,False
2013-08-02,29711,3219,32930,0.09775280898876404,-0.1631439743138335,False,-0.579309742390826,False
2013-08-03,25767,2390,28157,0.08488120183258159,-2.1817462833611168,False,-1.356541578893259,False
2013-08-04,31297,2663,33960,0.07841578327444051,-1.5169954626495266,False,-0.32428210048812106,False
2013-08-05,36531,3524,40055,0.08797902883535139,0.5795263565177966,False,0.7599194367993709,False
2013-08-06,36037,3572,39609,0.09018152440101997,0.7245234073626525,False,0.806837415862488,False
2013-08-07,35070,3490,38560,0.09050829875518672,0.5167929199369969,False,0.6025230044588067,False
2013-08-08,31677,3353,35030,0.09571795603768199,0.20675024226151073,False,-0.08501738853928208,False
2013-08-09,29051,3083,32134,0.09594199290471152,-0.48241723194352504,False,-0.588304747039866,False
2013-08-10,24313,2247,26560,0.08460090361445784,-2.754394535711196,False,-1.7920738333168245,False
2013-08-11,28283,2592,30875,0.08395141700404858,-1.8273056432035248,False,-0.8923357926207865,False
2013-08-12,34509,3536,38045,0.09294256801156525,0.7094245438319567,False,0.7402248075251296,False
2013-08-13,33433,3460,36893,0.09378472881034343,0.47986475981683974,False,0.5000166446324679,False
2013-08-14,32435,3477,35912,0.09682000445533527,0.5232567859704902,False,0.29546438091918553,False
2013-08-15,30163,3153,33316,0.09463921239044303,-0.3037441830755528,False,-0.26013235375299504,False
2013-08-16,26415,3009,29424,0.10226345840130506,-0.4337324774835871,False,-0.8786781236368723,False
2013-08-17,23472,2083,25555,0.08151046761886128,-2.620773359710149,False,-1.574331160510921,False
2013-08-18,27725,2537,30262,0.08383451192915208,-1.5082618072946208,False,-0.6575457129636112,False
2013-08-19,31862,3417,35279,0.0968564868618725,0.6481482502508971,False,0.4164647102480572,False
2013-08-20,34260,3540,37800,0.09365079365079365,1.035321874219297,False,0.9320749435389104,False
2013-08-21,32665,3325,35990,0.09238677410391775,0.48469898732950134,False,0.5795400678090122,False
2013-08-22,29561,3152,32713,0.0963531317824718,0.07363902279095738,False,-0.05872335084672061,False
2013-08-23,27544,3071,30615,0.1003103054058468,-0.09925259593563822,False,-0.4581005677992931,False
2013-08-24,23389,2293,25682,0.089284323650806,-1.7950845845563814,False,-1.4189041821504467,False
2013-08-25,28514,2555,31069,0.08223631272329332,-1.23585490423085,False,-0.3696746928924568,False
2013-08-26,33447,3453,36900,0.09357723577235773,0.6808941527627654,False,0.8200223051070941,False
2013-08-27,33279,3532,36811,0.09594958028850072,0.8495168426319142,False,0.8014659905496235,False
2013-08-28,32444,3459,35903,0.09634292398963874,0.7801467486984036,False,0.6121498824801496,False
2013-08-29,26448,2734,29182,0.09368788979507915,-0.668087366190425,False,-0.7891646134834353,False
2013-08-30,25932,2930,28862,0.10151756635021827,-0.24973233816063808,False,-0.8262772425983762,False
2013-08-31,22092,2048,24140,0.08483844241922121,-2.2059689870856363,False,-1.9302915383653445,False
2013-09-01,24264,2223,26487,0.08392796466190962,-1.832437712059041,False,-1.4086571986366785,False
2013-09-02,31025,2886,33911,0.0851051281295155,-0.4172877958154252,False,0.24782101490030697,False
2013-09-03,33128,3556,36684,0.09693599389379566,0.9351230544094796,False,0.8576850945943425,False
2013-09-04,32355,3564,35919,0.09922325231771485,0.9707435986501334,False,0.6876594150492085,False
2013-09-05,29907,3314,33221,0.09975617832094158,0.46776764080032335,False,0.0885898310954334,False
2013-09-06,27160,3116,30276,0.1029198044655833,0.06941068218327379,False,-0.49160644907124973,False
2013-09-07,23922,2182,26104,0.08358872203493717,-1.7614218043900347,False,-1.326080374253005,False
2013-09-08,28475,2614,31089,0.08408118627167165,-0.892279349225563,False,-0.28824213488551464,False
2013-09-09,32704,3155,35859,0.08798349089489389,0.1961606235614259,False,0.7048347762043408,False
2013-09-10,30906,3019,33925,0.08899042004421517,-0.07408814333765738,False,0.302191013930173,False
2013-09-11,30476,3023,33499,0.09024149974626108,-0.06899905471295044,False,0.2274174827694389,False
2013-09-12,29671,3266,32937,0.09915900051613687,0.41699428717826564,False,0.10278693638579711,False
2013-09-13,27321,3092,30413,0.10166705027455364,-0.0239996712045045,False,-0.5347395959605711,False
2013-09-14,24074,2160,26234,0.08233589997712892,-1.887974134754354,False,-1.6192709094860391,False
2013-09-15,28698,2604,31302,0.08318957255127468,-0.9999863001876874,False,-0.3040269044735788,False
2013-09-16,35875,3565,39440,0.09039046653144016,0.9219873687730479,False,2.0044107394235686,False
2013-09-17,33183,3487,36670,0.09509135533133352,0.6764151268360149,False,1.0352017818939496,False
2013-09-18,31268,3334,34602,0.09635281197618635,0.38198692084480496,False,0.5250630269894607,False
2013-09-19,28840,3170,32010,0.09903155263980007,0.06899905471295044,False,-0.12610991005139247,False
2013-09-20,25591,2888,28479,0.101408055058113,-0.4949932185929053,False,-0.9922822911702875,False
2013-09-21,22984,2062,25046,0.08232851553142219,-2.1229709152984606,False,-1.926339079102176,False
2013-09-22,27578,2339,29917,0.07818297289166695,-1.5689785049944815,False,-0.6010286759515122,False
2013-09-23,32988,3473,36461,0.09525246153424206,0.6989904238311936,False,1.1794745632638324,False
2013-09-24,31665,3450,35115,0.09824861170439983,0.6423721518824717,False,0.813252472801752,False
2013-09-25,30591,3524,34115,0.10329766964678294,0.7115506913159686,False,0.49065086242989775,False
2013-09-26,28253,3158,31411,0.10053802807933526,-0.11859178188599477,False,-0.15579418285439042,False
2013-09-27,24644,2846,27490,0.10352855583848672,-0.6285364439957722,False,-0.9939233078186042,False
2013-09-28,21841,1999,23840,0.0838506711409396,-2.3026570982863985,False,-1.7681024330222064,False
2013-09-29,27117,2455,29572,0.08301771946435818,-1.4013595559528382,False,-0.5338866203103648,False
2013-09-30,32835,3706,36541,0.10142032237760323,1.0712790963701528,False,0.8842535449467583,False
2013-10-01,32346,3550,35896,0.09889681301537775,0.7629404634665663,False,0.7572141114929976,False
2013-10-02,31096,3434,34530,0.09944975383724297,0.5535334500263851,False,0.5336713000359908,False
2013-10-03,28932,3310,32242,0.1026611252403697,0.2993180877920453,False,0.041018512268249444,False
2013-10-04,27037,3062,30099,0.10173095451676135,-0.21116276056562097,False,-0.4041561550000221,False
2013-10-05,23860,2296,26156,0.08778100627007188,-1.7815576595293654,False,-1.2531639968567547,False
2013-10-06,28274,2508,30782,0.08147618738223637,-1.3469313950642037,False,-0.25709240760257135,False
2013-10-07,33376,3498,36874,0.09486358952107175,0.6826912550325416,False,1.054638703883915,False
2013-10-08,32707,3427,36134,0.09484142358997066,0.5371324589144922,False,0.8953017008471453,False
2013-10-09,31779,3399,35178,0.09662288930581614,0.5988566190130138,False,0.6639672313716264,False
2013-10-10,29083,3010,32093,0.09378992303617611,-0.21863557843649764,False,0.022231261034935317,False
2013-10-11,25915,2998,28913,0.10369038148929548,-0.12243592392443868,False,-0.582003013247922,False
2013-10-12,22207,1981,24188,0.08190011575988093,-2.4616618534639003,False,-1.6149209237733375,False
2013-10-13,25625,2283,27908,0.08180450050164827,-1.7688176039335202,False,-0.8435411296751331,False
2013-10-14,32788,3443,36231,0.09502911871049653,0.892438453865291,False,0.8823174795397472,False
2013-10-15,31034,3288,34322,0.09579861313443272,0.5368395840732084,False,0.4864669346651579,False
2013-10-16,31216,3353,34569,0.0969944169631751,0.6859616907602107,False,0.537684894112001,False
2013-10-17,28687,3172,31859,0.0995637025644245,0.3074209584008971,False,0.102746959133242,False
2013-10-18,24126,2903,27029,0.10740315956935144,-0.2684197920366042,False,-0.7212809135779014,False
2013-10-19,22325,1992,24317,0.08191799975325904,-2.230668786242857,False,-1.1163748379129403,False
2013-10-20,27239,2404,29643,0.0810984043450393,-1.3225309009345003,False,-0.20275892108375776,False
2013-10-21,32190,3388,35578,0.09522738771150711,0.8464197765980802,False,0.81540992501831,False
2013-10-22,31082,3046,34128,0.08925222691045476,0.09635582278237075,False,0.5672195567825196,False
2013-10-23,31821,3182,35003,0.09090649372910893,0.3923508339439018,False,0.793960036192113,False
2013-10-24,27933,2935,30868,0.09508228586238175,-0.15209105360746755,False,0.040377290341228673,False
